Family,Gene_ID
MYBBP1A,gene-SSPN1_LOCUS1706
MYSM1,gene-SSPN1_LOCUS9028
MYSM1,gene-SSPN1_LOCUS8930
MYSM1,gene-SSPN1_LOCUS7362
NAA60,gene-SSPN1_LOCUS8117
NAP1L1,gene-SSPN1_LOCUS8391
NAP1L2,gene-SSPN1_LOCUS8391
NAP1L4,gene-SSPN1_LOCUS8391
NASP,gene-SSPN1_LOCUS8892
NASP,gene-SSPN1_LOCUS9263
NAT10,gene-SSPN1_LOCUS1185
NAT10,gene-SSPN1_LOCUS1185
NAT10,gene-SSPN1_LOCUS3090
NAT10,gene-SSPN1_LOCUS1185
NAT10,gene-SSPN1_LOCUS1185
NAT10,gene-SSPN1_LOCUS1185
NAT10,gene-SSPN1_LOCUS3090
NAT10,gene-SSPN1_LOCUS1185
NCL,gene-SSPN1_LOCUS9249
NCOR1,gene-SSPN1_LOCUS8930
NCOR2,gene-SSPN1_LOCUS8930
NEK6,gene-SSPN1_LOCUS9206
NEK9,gene-SSPN1_LOCUS9206
NEK9,gene-SSPN1_LOCUS8914
NFYB,gene-SSPN1_LOCUS8689
NFYC,gene-SSPN1_LOCUS8689
NIPBL,gene-SSPN1_LOCUS9049
NIPBL,gene-SSPN1_LOCUS8739
NOC2L,gene-SSPN1_LOCUS67
NPAS2,gene-SSPN1_LOCUS9106
NPAS2,gene-SSPN1_LOCUS9208
NPAS2,gene-SSPN1_LOCUS9101
NPM2,gene-SSPN1_LOCUS8010
NSD1,gene-SSPN1_LOCUS8531
NSD1,gene-SSPN1_LOCUS6968
NSD1,gene-SSPN1_LOCUS9250
NSRP1,gene-SSPN1_LOCUS3381
NSUN2,gene-SSPN1_LOCUS7285
NSUN6,gene-SSPN1_LOCUS7285
NTMT1,gene-SSPN1_LOCUS200
NUP98,gene-SSPN1_LOCUS4315
NUP98,gene-SSPN1_LOCUS6041
OGT,gene-SSPN1_LOCUS2596
OGT,gene-SSPN1_LOCUS9263
OGT,gene-SSPN1_LOCUS9263
OGT,gene-SSPN1_LOCUS9263
OIP5,gene-SSPN1_LOCUS9179
PAF1,gene-SSPN1_LOCUS8654
PAGR1,gene-SSPN1_LOCUS3626
PAK2,gene-SSPN1_LOCUS8472
PAK2,gene-SSPN1_LOCUS9206
PARG,gene-SSPN1_LOCUS7788
PARP1,gene-SSPN1_LOCUS8341
PARP1,gene-SSPN1_LOCUS5919
PARP1,gene-SSPN1_LOCUS7249
PARP1,gene-SSPN1_LOCUS7249
PARP1,gene-SSPN1_LOCUS7249
PARP1,gene-SSPN1_LOCUS5919
PARP2,gene-SSPN1_LOCUS7249
PARP2,gene-SSPN1_LOCUS7249
PARP2,gene-SSPN1_LOCUS7249
PARP3,gene-SSPN1_LOCUS7249
PARP3,gene-SSPN1_LOCUS7249
PARP3,gene-SSPN1_LOCUS7249
PAXIP1,gene-SSPN1_LOCUS8341
PAXIP1,gene-SSPN1_LOCUS8341
PBK,gene-SSPN1_LOCUS9206
PBRM1,gene-SSPN1_LOCUS6998
PBRM1,gene-SSPN1_LOCUS7857
PBRM1,gene-SSPN1_LOCUS9245
PCGF1,gene-SSPN1_LOCUS8520
PCGF2,gene-SSPN1_LOCUS8520
PCGF3,gene-SSPN1_LOCUS8520
PCGF5,gene-SSPN1_LOCUS8520
PCGF6,gene-SSPN1_LOCUS8520
PCNA,gene-SSPN1_LOCUS6306
PCNA,gene-SSPN1_LOCUS6306
PDP1,gene-SSPN1_LOCUS9064
PHC2,gene-SSPN1_LOCUS9108
PHC3,gene-SSPN1_LOCUS9108
PHF10,gene-SSPN1_LOCUS8531
PHF12,gene-SSPN1_LOCUS8531
PHF13,gene-SSPN1_LOCUS8531
PHF14,gene-SSPN1_LOCUS8531
PHF14,gene-SSPN1_LOCUS8702
PHF2,gene-SSPN1_LOCUS8702
PHF2,gene-SSPN1_LOCUS8531
PHF8,gene-SSPN1_LOCUS8702
PHF8,gene-SSPN1_LOCUS8531
PHIP,gene-SSPN1_LOCUS7857
PHIP,gene-SSPN1_LOCUS9230
PIWIL4,gene-SSPN1_LOCUS6855
PIWIL4,gene-SSPN1_LOCUS6855
PKM,gene-SSPN1_LOCUS3740
PKM,gene-SSPN1_LOCUS3740
PKN1,gene-SSPN1_LOCUS1048
PKN1,gene-SSPN1_LOCUS9206
PKN1,gene-SSPN1_LOCUS8730
POGZ,gene-SSPN1_LOCUS4209
POGZ,gene-SSPN1_LOCUS4209
POLE3,gene-SSPN1_LOCUS8689
PPARGC1A,gene-SSPN1_LOCUS9249
PPM1G,gene-SSPN1_LOCUS9064
PPP2CA,gene-SSPN1_LOCUS8735
PPP4C,gene-SSPN1_LOCUS8735
PPP4R2,gene-SSPN1_LOCUS825
PRDM1,gene-SSPN1_LOCUS9250
PRDM1,gene-SSPN1_LOCUS9217
PRDM12,gene-SSPN1_LOCUS9217
PRDM13,gene-SSPN1_LOCUS9217
PRDM13,gene-SSPN1_LOCUS9217
PRDM14,gene-SSPN1_LOCUS9250
PRDM14,gene-SSPN1_LOCUS9217
PRDM14,gene-SSPN1_LOCUS9217
PRDM14,gene-SSPN1_LOCUS9217
PRDM16,gene-SSPN1_LOCUS9217
PRDM16,gene-SSPN1_LOCUS9217
PRDM16,gene-SSPN1_LOCUS9217
PRDM2,gene-SSPN1_LOCUS9250
PRDM2,gene-SSPN1_LOCUS9217
PRDM2,gene-SSPN1_LOCUS9217
PRDM4,gene-SSPN1_LOCUS9217
PRDM4,gene-SSPN1_LOCUS9217
PRDM5,gene-SSPN1_LOCUS9217
PRDM5,gene-SSPN1_LOCUS9217
PRDM5,gene-SSPN1_LOCUS9217
PRDM5,gene-SSPN1_LOCUS9217
PRDM5,gene-SSPN1_LOCUS9217
PRDM6,gene-SSPN1_LOCUS9250
PRDM6,gene-SSPN1_LOCUS9217
PRDM6,gene-SSPN1_LOCUS9217
PRDM6,gene-SSPN1_LOCUS9217
PRDM8,gene-SSPN1_LOCUS9217
PRKAA1,gene-SSPN1_LOCUS9206
PRKAA2,gene-SSPN1_LOCUS9206
PRKAB1,gene-SSPN1_LOCUS8263
PRKAB2,gene-SSPN1_LOCUS8263
PRKAG1,gene-SSPN1_LOCUS8888
PRKAG2,gene-SSPN1_LOCUS8888
PRKAG3,gene-SSPN1_LOCUS8888
PRKCA,gene-SSPN1_LOCUS8431
PRKCA,gene-SSPN1_LOCUS9268
PRKCA,gene-SSPN1_LOCUS9206
PRKCA,gene-SSPN1_LOCUS8730
PRKCB,gene-SSPN1_LOCUS8431
PRKCB,gene-SSPN1_LOCUS9268
PRKCB,gene-SSPN1_LOCUS9206
PRKCB,gene-SSPN1_LOCUS8730
PRKCD,gene-SSPN1_LOCUS8431
PRKCD,gene-SSPN1_LOCUS9206
PRKCD,gene-SSPN1_LOCUS8730
PRMT1,gene-SSPN1_LOCUS8864
PRMT2,gene-SSPN1_LOCUS8040
PRMT2,gene-SSPN1_LOCUS8840
PRMT5,gene-SSPN1_LOCUS8040
PRMT7,gene-SSPN1_LOCUS8799
PRMT8,gene-SSPN1_LOCUS8799
PRMT9,gene-SSPN1_LOCUS8799
PRMT9,gene-SSPN1_LOCUS9263
PSIP1,gene-SSPN1_LOCUS6968
PSIP1,gene-SSPN1_LOCUS6968
PTBP1,gene-SSPN1_LOCUS9249
PTBP1,gene-SSPN1_LOCUS7664
PTBP1,gene-SSPN1_LOCUS9249
PTBP1,gene-SSPN1_LOCUS7664
PUF60,gene-SSPN1_LOCUS9249
RAD51,gene-SSPN1_LOCUS7842
RAD51,gene-SSPN1_LOCUS5151
RAD54B,gene-SSPN1_LOCUS9160
RAD54B,gene-SSPN1_LOCUS8821
RAD54L,gene-SSPN1_LOCUS9160
RAD54L,gene-SSPN1_LOCUS8553
RAD54L,gene-SSPN1_LOCUS8821
RAD54L2,gene-SSPN1_LOCUS9160
RAD54L2,gene-SSPN1_LOCUS8821
RAI1,gene-SSPN1_LOCUS8702
RARA,gene-SSPN1_LOCUS8410
RARA,gene-SSPN1_LOCUS8410
RBBP4,gene-SSPN1_LOCUS7621
RBBP4,gene-SSPN1_LOCUS9230
RBBP5,gene-SSPN1_LOCUS9230
RBBP7,gene-SSPN1_LOCUS7621
RBBP7,gene-SSPN1_LOCUS9230
RBM11,gene-SSPN1_LOCUS9249
RBM15,gene-SSPN1_LOCUS9249
RBM15,gene-SSPN1_LOCUS4855
RBM15B,gene-SSPN1_LOCUS9249
RBM15B,gene-SSPN1_LOCUS4855
RBM17,gene-SSPN1_LOCUS9066
RBM17,gene-SSPN1_LOCUS9249
RBM24,gene-SSPN1_LOCUS9249
RBM25,gene-SSPN1_LOCUS6691
RBM25,gene-SSPN1_LOCUS9249
RBM4,gene-SSPN1_LOCUS9249
RBM4,gene-SSPN1_LOCUS8336
RBM5,gene-SSPN1_LOCUS9066
RBM5,gene-SSPN1_LOCUS6276
RBM5,gene-SSPN1_LOCUS9249
RBM5,gene-SSPN1_LOCUS9144
RBM7,gene-SSPN1_LOCUS9249
RBM8A,gene-SSPN1_LOCUS9249
RBX1,gene-SSPN1_LOCUS7895
RCC1,gene-SSPN1_LOCUS8914
RCOR1,gene-SSPN1_LOCUS7562
RCOR1,gene-SSPN1_LOCUS8930
RCOR3,gene-SSPN1_LOCUS7562
RCOR3,gene-SSPN1_LOCUS8930
REST,gene-SSPN1_LOCUS9217
REST,gene-SSPN1_LOCUS9217
RING1,gene-SSPN1_LOCUS8520
RLIM,gene-SSPN1_LOCUS8968
RMI1,gene-SSPN1_LOCUS4452
RNF168,gene-SSPN1_LOCUS8520
RNF2,gene-SSPN1_LOCUS8520
RNF20,gene-SSPN1_LOCUS8520
RNF40,gene-SSPN1_LOCUS8520
RNF8,gene-SSPN1_LOCUS8323
RNF8,gene-SSPN1_LOCUS8968
RNPS1,gene-SSPN1_LOCUS9249
RPS6KA3,gene-SSPN1_LOCUS9206
RPS6KA3,gene-SSPN1_LOCUS8730
RPS6KA4,gene-SSPN1_LOCUS9206
RPS6KA4,gene-SSPN1_LOCUS8730
RPS6KA5,gene-SSPN1_LOCUS9206
RPS6KA5,gene-SSPN1_LOCUS8730
RPUSD3,gene-SSPN1_LOCUS3670
RRP8,gene-SSPN1_LOCUS3676
RUVBL1,gene-SSPN1_LOCUS8802
RUVBL2,gene-SSPN1_LOCUS8802
RYBP,gene-SSPN1_LOCUS9144
SAP18,gene-SSPN1_LOCUS5768
SATB1,gene-SSPN1_LOCUS3900
SATB1,gene-SSPN1_LOCUS8764
SATB2,gene-SSPN1_LOCUS3900
SATB2,gene-SSPN1_LOCUS8764
SCMH1,gene-SSPN1_LOCUS4216
SCMH1,gene-SSPN1_LOCUS9224
SCMH1,gene-SSPN1_LOCUS9108
SCML2,gene-SSPN1_LOCUS4216
SCML2,gene-SSPN1_LOCUS9224
SCML2,gene-SSPN1_LOCUS9108
SCML4,gene-SSPN1_LOCUS4216
SCML4,gene-SSPN1_LOCUS9108
SENP1,gene-SSPN1_LOCUS9118
SENP3,gene-SSPN1_LOCUS9118
SET,gene-SSPN1_LOCUS8391
SETD1A,gene-SSPN1_LOCUS1654
SETD1A,gene-SSPN1_LOCUS9249
SETD1A,gene-SSPN1_LOCUS9250
SETD1B,gene-SSPN1_LOCUS1654
SETD1B,gene-SSPN1_LOCUS9249
SETD1B,gene-SSPN1_LOCUS9250
SETD2,gene-SSPN1_LOCUS9250
SETD2,gene-SSPN1_LOCUS9237
SETD2,gene-SSPN1_LOCUS9237
SETD3,gene-SSPN1_LOCUS2897
SETD3,gene-SSPN1_LOCUS9250
SETD5,gene-SSPN1_LOCUS9250
SETD6,gene-SSPN1_LOCUS2897
SETD6,gene-SSPN1_LOCUS9250
SETD7,gene-SSPN1_LOCUS8409
SETD7,gene-SSPN1_LOCUS9250
SETD8,gene-SSPN1_LOCUS9250
SETDB1,gene-SSPN1_LOCUS5082
SETDB1,gene-SSPN1_LOCUS5785
SETDB1,gene-SSPN1_LOCUS9250
SETDB2,gene-SSPN1_LOCUS5082
SETDB2,gene-SSPN1_LOCUS5785
SETDB2,gene-SSPN1_LOCUS9250
SF3B1,gene-SSPN1_LOCUS2905
SF3B3,gene-SSPN1_LOCUS7420
SF3B3,gene-SSPN1_LOCUS7420
SFMBT1,gene-SSPN1_LOCUS4216
SFMBT1,gene-SSPN1_LOCUS9224
SFMBT1,gene-SSPN1_LOCUS9108
SFMBT2,gene-SSPN1_LOCUS4216
SFMBT2,gene-SSPN1_LOCUS9224
SFMBT2,gene-SSPN1_LOCUS9108
SFSWAP,gene-SSPN1_LOCUS4833
SFSWAP,gene-SSPN1_LOCUS4833
SHPRH,gene-SSPN1_LOCUS9160
SHPRH,gene-SSPN1_LOCUS4880
SHPRH,gene-SSPN1_LOCUS8821
SHPRH,gene-SSPN1_LOCUS8520
SIN3A,gene-SSPN1_LOCUS2517
SIN3A,gene-SSPN1_LOCUS2517
SIN3B,gene-SSPN1_LOCUS2517
SIN3B,gene-SSPN1_LOCUS2517
SIRT1,gene-SSPN1_LOCUS8414
SIRT2,gene-SSPN1_LOCUS8414
SIRT6,gene-SSPN1_LOCUS8414
SIRT7,gene-SSPN1_LOCUS8414
SKP1,gene-SSPN1_LOCUS4242
SKP1,gene-SSPN1_LOCUS6642
SLU7,gene-SSPN1_LOCUS1286
SMARCA1,gene-SSPN1_LOCUS425
SMARCA1,gene-SSPN1_LOCUS4916
SMARCA1,gene-SSPN1_LOCUS9160
SMARCA1,gene-SSPN1_LOCUS4916
SMARCA1,gene-SSPN1_LOCUS8821
SMARCA2,gene-SSPN1_LOCUS9249
SMARCA2,gene-SSPN1_LOCUS7857
SMARCA2,gene-SSPN1_LOCUS7857
SMARCA2,gene-SSPN1_LOCUS9160
SMARCA2,gene-SSPN1_LOCUS7857
SMARCA2,gene-SSPN1_LOCUS8821
SMARCA2,gene-SSPN1_LOCUS7857
SMARCA4,gene-SSPN1_LOCUS9249
SMARCA4,gene-SSPN1_LOCUS7857
SMARCA4,gene-SSPN1_LOCUS7857
SMARCA4,gene-SSPN1_LOCUS9160
SMARCA4,gene-SSPN1_LOCUS7857
SMARCA4,gene-SSPN1_LOCUS8821
SMARCA4,gene-SSPN1_LOCUS7857
SMARCA5,gene-SSPN1_LOCUS425
SMARCA5,gene-SSPN1_LOCUS4916
SMARCA5,gene-SSPN1_LOCUS9160
SMARCA5,gene-SSPN1_LOCUS4916
SMARCA5,gene-SSPN1_LOCUS8821
SMARCAD1,gene-SSPN1_LOCUS9160
SMARCAD1,gene-SSPN1_LOCUS8821
SMARCAL1,gene-SSPN1_LOCUS2374
SMARCAL1,gene-SSPN1_LOCUS9160
SMARCAL1,gene-SSPN1_LOCUS8821
SMARCB1,gene-SSPN1_LOCUS5644
SMARCC1,gene-SSPN1_LOCUS8930
SMARCC1,gene-SSPN1_LOCUS7362
SMARCC2,gene-SSPN1_LOCUS8930
SMARCC2,gene-SSPN1_LOCUS7362
SMARCD1,gene-SSPN1_LOCUS7547
SMARCD2,gene-SSPN1_LOCUS7547
SMARCD3,gene-SSPN1_LOCUS7547
SMARCE1,gene-SSPN1_LOCUS9245
SMEK1,gene-SSPN1_LOCUS1787
SMEK2,gene-SSPN1_LOCUS1787
SMYD1,gene-SSPN1_LOCUS9250
SMYD1,gene-SSPN1_LOCUS8818
SMYD2,gene-SSPN1_LOCUS9250
SMYD2,gene-SSPN1_LOCUS8818
SMYD3,gene-SSPN1_LOCUS9250
SMYD3,gene-SSPN1_LOCUS8818
SMYD4,gene-SSPN1_LOCUS9250
SMYD4,gene-SSPN1_LOCUS9263
SMYD4,gene-SSPN1_LOCUS8818
SNAI2,gene-SSPN1_LOCUS9217
SNAI2,gene-SSPN1_LOCUS9217
SNAI2,gene-SSPN1_LOCUS9217
SP1,gene-SSPN1_LOCUS9217
SP1,gene-SSPN1_LOCUS9217
SPEN,gene-SSPN1_LOCUS9249
SPEN,gene-SSPN1_LOCUS8613
SPEN,gene-SSPN1_LOCUS4855
SPOP,gene-SSPN1_LOCUS9019
SPOP,gene-SSPN1_LOCUS5557
SRCAP,gene-SSPN1_LOCUS7857
SRCAP,gene-SSPN1_LOCUS9160
SRCAP,gene-SSPN1_LOCUS8821
SRSF1,gene-SSPN1_LOCUS9249
SRSF10,gene-SSPN1_LOCUS9249
SRSF12,gene-SSPN1_LOCUS9249
SRSF3,gene-SSPN1_LOCUS9249
SRSF6,gene-SSPN1_LOCUS9249
SS18L1,gene-SSPN1_LOCUS7893
SS18L2,gene-SSPN1_LOCUS7893
SSRP1,gene-SSPN1_LOCUS9245
SSRP1,gene-SSPN1_LOCUS5634
SSRP1,gene-SSPN1_LOCUS4644
STK4,gene-SSPN1_LOCUS9187
STK4,gene-SSPN1_LOCUS9206
SUDS3,gene-SSPN1_LOCUS3453
SUPT16H,gene-SSPN1_LOCUS5634
SUPT16H,gene-SSPN1_LOCUS7615
SUPT16H,gene-SSPN1_LOCUS5634
SUPT16H,gene-SSPN1_LOCUS5634
SUPT3H,gene-SSPN1_LOCUS9085
SUPT7L,gene-SSPN1_LOCUS8238
SUV39H1,gene-SSPN1_LOCUS9023
SUV39H1,gene-SSPN1_LOCUS5785
SUV39H1,gene-SSPN1_LOCUS9250
SUV39H2,gene-SSPN1_LOCUS9023
SUV39H2,gene-SSPN1_LOCUS5785
SUV39H2,gene-SSPN1_LOCUS9250
SUV420H1,gene-SSPN1_LOCUS9250
SUV420H2,gene-SSPN1_LOCUS9250
SUZ12,gene-SSPN1_LOCUS3480
SYNCRIP,gene-SSPN1_LOCUS9249
TADA2A,gene-SSPN1_LOCUS8930
TADA2A,gene-SSPN1_LOCUS7362
TADA2B,gene-SSPN1_LOCUS8930
TADA2B,gene-SSPN1_LOCUS9069
TADA3,gene-SSPN1_LOCUS4199
TAF1,gene-SSPN1_LOCUS7857
TAF1,gene-SSPN1_LOCUS4220
TAF1,gene-SSPN1_LOCUS4220
TAF1,gene-SSPN1_LOCUS4220
TAF10,gene-SSPN1_LOCUS8168
TAF12,gene-SSPN1_LOCUS4656
TAF1L,gene-SSPN1_LOCUS7857
TAF1L,gene-SSPN1_LOCUS4220
TAF1L,gene-SSPN1_LOCUS4220
TAF1L,gene-SSPN1_LOCUS4220
TAF3,gene-SSPN1_LOCUS8238
TAF3,gene-SSPN1_LOCUS8531
TAF4,gene-SSPN1_LOCUS8168
TAF4,gene-SSPN1_LOCUS8164
TAF5,gene-SSPN1_LOCUS742
TAF5,gene-SSPN1_LOCUS9230
TAF5L,gene-SSPN1_LOCUS742
TAF5L,gene-SSPN1_LOCUS9230
TAF6,gene-SSPN1_LOCUS8393
TAF6,gene-SSPN1_LOCUS8393
TAF6L,gene-SSPN1_LOCUS8393
TAF6L,gene-SSPN1_LOCUS8393
TAF7,gene-SSPN1_LOCUS6023
TAF8,gene-SSPN1_LOCUS8238
TAF8,gene-SSPN1_LOCUS8238
TAF9,gene-SSPN1_LOCUS2792
TAF9B,gene-SSPN1_LOCUS2792
TDG,gene-SSPN1_LOCUS5453
TDRD3,gene-SSPN1_LOCUS8851
TDRD3,gene-SSPN1_LOCUS8951
TDRKH,gene-SSPN1_LOCUS8964
TDRKH,gene-SSPN1_LOCUS8851
TFDP1,gene-SSPN1_LOCUS8230
TFDP1,gene-SSPN1_LOCUS8230
TLE1,gene-SSPN1_LOCUS4803
TLE1,gene-SSPN1_LOCUS9230
TLE2,gene-SSPN1_LOCUS4803
TLE2,gene-SSPN1_LOCUS9230
TLE4,gene-SSPN1_LOCUS4803
TLE4,gene-SSPN1_LOCUS9230
TLK1,gene-SSPN1_LOCUS9206
TLK2,gene-SSPN1_LOCUS9206
TONSL,gene-SSPN1_LOCUS9194
TONSL,gene-SSPN1_LOCUS8876
TONSL,gene-SSPN1_LOCUS9263
TP53BP1,gene-SSPN1_LOCUS7573
TRA2B,gene-SSPN1_LOCUS9249
TRIM24,gene-SSPN1_LOCUS7857
TRIM24,gene-SSPN1_LOCUS8531
TRIM24,gene-SSPN1_LOCUS8968
TRIM28,gene-SSPN1_LOCUS8531
TRIM28,gene-SSPN1_LOCUS8968
TRIM28,gene-SSPN1_LOCUS8640
TRIM33,gene-SSPN1_LOCUS7857
TRIM33,gene-SSPN1_LOCUS8531
TRIM33,gene-SSPN1_LOCUS8968
TRIM33,gene-SSPN1_LOCUS8968
TRRAP,gene-SSPN1_LOCUS8606
TRRAP,gene-SSPN1_LOCUS8765
TSSK6,gene-SSPN1_LOCUS9206
TTK,gene-SSPN1_LOCUS9206
TYW5,gene-SSPN1_LOCUS9188
U2AF2,gene-SSPN1_LOCUS9249
UBE2A,gene-SSPN1_LOCUS8421
UBE2B,gene-SSPN1_LOCUS8421
UBE2D1,gene-SSPN1_LOCUS8421
UBE2D3,gene-SSPN1_LOCUS8421
UBE2E1,gene-SSPN1_LOCUS8421
UBE2H,gene-SSPN1_LOCUS8421
UBE2N,gene-SSPN1_LOCUS8421
UBE2T,gene-SSPN1_LOCUS8421
UBN1,gene-SSPN1_LOCUS3860
UBN1,gene-SSPN1_LOCUS3860
UBR2,gene-SSPN1_LOCUS9167
UBR2,gene-SSPN1_LOCUS9167
UBR5,gene-SSPN1_LOCUS1485
UBR5,gene-SSPN1_LOCUS9100
UBR5,gene-SSPN1_LOCUS8615
UBR5,gene-SSPN1_LOCUS9167
UBR7,gene-SSPN1_LOCUS9167
UCHL5,gene-SSPN1_LOCUS3856
USP12,gene-SSPN1_LOCUS9134
USP16,gene-SSPN1_LOCUS9134
USP16,gene-SSPN1_LOCUS8731
USP17L2,gene-SSPN1_LOCUS6643
USP17L2,gene-SSPN1_LOCUS9134
USP21,gene-SSPN1_LOCUS9134
USP22,gene-SSPN1_LOCUS9134
USP22,gene-SSPN1_LOCUS8731
USP3,gene-SSPN1_LOCUS9134
USP3,gene-SSPN1_LOCUS8731
USP36,gene-SSPN1_LOCUS9134
USP44,gene-SSPN1_LOCUS9134
USP44,gene-SSPN1_LOCUS8731
USP46,gene-SSPN1_LOCUS9134
USP49,gene-SSPN1_LOCUS9134
USP49,gene-SSPN1_LOCUS8731
USP7,gene-SSPN1_LOCUS5557
USP7,gene-SSPN1_LOCUS9134
USP7,gene-SSPN1_LOCUS4730
USP7,gene-SSPN1_LOCUS4730
UTY,gene-SSPN1_LOCUS8702
UTY,gene-SSPN1_LOCUS9263
UTY,gene-SSPN1_LOCUS9263
UTY,gene-SSPN1_LOCUS9263
VIRMA,gene-SSPN1_LOCUS8667
VPS72,gene-SSPN1_LOCUS8720
VPS72,gene-SSPN1_LOCUS8720
VRK1,gene-SSPN1_LOCUS9206
WAC,gene-SSPN1_LOCUS9237
WDR5,gene-SSPN1_LOCUS9230
WDR77,gene-SSPN1_LOCUS9230
WDR82,gene-SSPN1_LOCUS9230
WHSC1,gene-SSPN1_LOCUS9245
WHSC1,gene-SSPN1_LOCUS8531
WHSC1,gene-SSPN1_LOCUS6968
WHSC1,gene-SSPN1_LOCUS9250
WSB2,gene-SSPN1_LOCUS7196
WSB2,gene-SSPN1_LOCUS9230
WTAP,gene-SSPN1_LOCUS6547
YAF2,gene-SSPN1_LOCUS9144
YEATS2,gene-SSPN1_LOCUS8891
YEATS4,gene-SSPN1_LOCUS8891
YTHDC1,gene-SSPN1_LOCUS8490
YWHAB,gene-SSPN1_LOCUS6905
YWHAE,gene-SSPN1_LOCUS6905
YWHAZ,gene-SSPN1_LOCUS6905
ZBTB16,gene-SSPN1_LOCUS9019
ZBTB16,gene-SSPN1_LOCUS9217
ZBTB16,gene-SSPN1_LOCUS9217
ZBTB16,gene-SSPN1_LOCUS9217
ZBTB16,gene-SSPN1_LOCUS9217
ZBTB33,gene-SSPN1_LOCUS9019
ZBTB33,gene-SSPN1_LOCUS9217
ZBTB7A,gene-SSPN1_LOCUS9019
ZBTB7A,gene-SSPN1_LOCUS9217
ZBTB7C,gene-SSPN1_LOCUS9019
ZBTB7C,gene-SSPN1_LOCUS9217
ZC3H13,gene-SSPN1_LOCUS8583
ZCWPW1,gene-SSPN1_LOCUS6968
ZCWPW1,gene-SSPN1_LOCUS7362
ZMYND11,gene-SSPN1_LOCUS7857
ZMYND11,gene-SSPN1_LOCUS6968
ZNF217,gene-SSPN1_LOCUS9217
ZNF217,gene-SSPN1_LOCUS9217
ZNF217,gene-SSPN1_LOCUS9217
ZNF516,gene-SSPN1_LOCUS9217
ZNF516,gene-SSPN1_LOCUS9217
ZNF516,gene-SSPN1_LOCUS9217
ZNF532,gene-SSPN1_LOCUS9217
ZNF541,gene-SSPN1_LOCUS7562
ZNF541,gene-SSPN1_LOCUS9217
ZNF541,gene-SSPN1_LOCUS9217
ZNF592,gene-SSPN1_LOCUS9217
ZNF687,gene-SSPN1_LOCUS9217
ZNF687,gene-SSPN1_LOCUS9217
ZNHIT1,gene-SSPN1_LOCUS6275
ZZZ3,gene-SSPN1_LOCUS8930
ZZZ3,gene-SSPN1_LOCUS9069
