Family,Gene_ID
SFMBT1,gene-Smp_159100
SFMBT1,gene-Smp_068230
SFMBT2,gene-Smp_074050
SFMBT2,gene-Smp_159100
SFMBT2,gene-Smp_068230
SFSWAP,gene-Smp_149300
SFSWAP,gene-Smp_149300
SHPRH,gene-Smp_163110
SHPRH,gene-Smp_003770
SHPRH,gene-Smp_194820
SHPRH,gene-Smp_171450
SIN3A,gene-Smp_171160
SIN3A,gene-Smp_171160
SIN3B,gene-Smp_171160
SIN3B,gene-Smp_171160
SIRT1,gene-Smp_084140.1
SIRT2,gene-Smp_084140.1
SIRT6,gene-Smp_084140.1
SIRT7,gene-Smp_084140.1
SKP1,gene-Smp_052910
SKP1,gene-Smp_009320.1
SLU7,gene-Smp_019190
SMARCA1,gene-Smp_163620
SMARCA1,gene-Smp_008830
SMARCA1,gene-Smp_163110
SMARCA1,gene-Smp_008830
SMARCA1,gene-Smp_194820
SMARCA2,gene-Smp_158050
SMARCA2,gene-Smp_164080
SMARCA2,gene-Smp_128890.1
SMARCA2,gene-Smp_163110
SMARCA2,gene-Smp_126190
SMARCA2,gene-Smp_194820
SMARCA2,gene-Smp_158050
SMARCA4,gene-Smp_158050
SMARCA4,gene-Smp_164080
SMARCA4,gene-Smp_128890.1
SMARCA4,gene-Smp_163110
SMARCA4,gene-Smp_126190
SMARCA4,gene-Smp_194820
SMARCA4,gene-Smp_158050
SMARCA5,gene-Smp_163620
SMARCA5,gene-Smp_008830
SMARCA5,gene-Smp_163110
SMARCA5,gene-Smp_008830
SMARCA5,gene-Smp_194820
SMARCAD1,gene-Smp_163110
SMARCAD1,gene-Smp_194820
SMARCAL1,gene-Smp_131000
SMARCAL1,gene-Smp_163110
SMARCAL1,gene-Smp_194820
SMARCB1,gene-Smp_056860
SMARCC1,gene-Smp_064650
SMARCC1,gene-Smp_122760.1
SMARCC2,gene-Smp_064650
SMARCC2,gene-Smp_122760.1
SMARCD1,gene-Smp_006830.1
SMARCD2,gene-Smp_006830.1
SMARCD3,gene-Smp_006830.1
SMARCE1,gene-Smp_148110
SMEK1,gene-Smp_072350
SMEK2,gene-Smp_072350
SMYD1,gene-Smp_149380
SMYD1,gene-Smp_102750
SMYD2,gene-Smp_149380
SMYD2,gene-Smp_102750
SMYD3,gene-Smp_149380
SMYD3,gene-Smp_102750
SMYD4,gene-Smp_149380
SMYD4,gene-Smp_037400
SMYD4,gene-Smp_102750
SNAI2,gene-Smp_155070
SNAI2,gene-Smp_155070
SNAI2,gene-Smp_155070
SP1,gene-Smp_155070
SP1,gene-Smp_155070
SPEN,gene-Smp_032320.1
SPEN,gene-Smp_142300
SPEN,gene-Smp_027550.1
SPOP,gene-Smp_077440
SPOP,gene-Smp_147520
SRCAP,gene-Smp_128890.1
SRCAP,gene-Smp_163110
SRCAP,gene-Smp_194820
SRSF1,gene-Smp_032320.1
SRSF10,gene-Smp_032320.1
SRSF12,gene-Smp_032320.1
SRSF3,gene-Smp_032320.1
SRSF6,gene-Smp_032320.1
SS18L1,gene-Smp_145630
SS18L2,gene-Smp_145630
SSRP1,gene-Smp_148110
SSRP1,gene-Smp_148930
SSRP1,gene-Smp_148930
SUDS3,gene-Smp_157320
SUPT16H,gene-Smp_212210
SUPT16H,gene-Smp_196060
SUPT16H,gene-Smp_148930
SUPT16H,gene-Smp_212220
SUPT3H,gene-Smp_210960
SUPT7L,gene-Smp_198520
SUV39H1,gene-Smp_078280
SUV39H1,gene-Smp_043580
SUV39H1,gene-Smp_149380
SUV39H2,gene-Smp_078280
SUV39H2,gene-Smp_043580
SUV39H2,gene-Smp_149380
SUV420H1,gene-Smp_149380
SUV420H2,gene-Smp_149380
SUZ12,gene-Smp_047720
SYNCRIP,gene-Smp_032320.1
TADA2A,gene-Smp_064650
TADA2A,gene-Smp_122760.1
TADA2B,gene-Smp_064650
TADA2B,gene-Smp_171440
TADA3,gene-Smp_162100
TAF1,gene-Smp_164080
TAF1,gene-Smp_166840
TAF1,gene-Smp_166840
TAF1,gene-Smp_166840
TAF10,gene-Smp_130430
TAF12,gene-Smp_036220
TAF1L,gene-Smp_164080
TAF1L,gene-Smp_166840
TAF1L,gene-Smp_166840
TAF1L,gene-Smp_166840
TAF3,gene-Smp_198520
TAF3,gene-Smp_131550
TAF4,gene-Smp_015220
TAF4,gene-Smp_015220
TAF5,gene-Smp_160940
TAF5,gene-Smp_163780
TAF5L,gene-Smp_160940
TAF5L,gene-Smp_163780
TAF6,gene-Smp_170510
TAF6,gene-Smp_053300
TAF6L,gene-Smp_170510
TAF6L,gene-Smp_053300
TAF7,gene-Smp_169300
TAF8,gene-Smp_198520
TAF8,gene-Smp_198520
TAF9,gene-Smp_166980
TAF9B,gene-Smp_166980
TDG,gene-Smp_149220
TDRD3,gene-Smp_064830
TDRD3,gene-Smp_061920.1
TDRKH,gene-Smp_163680
TDRKH,gene-Smp_064830
TEX10,gene-Smp_170510
TFDP1,gene-Smp_210520
TFDP1,gene-Smp_210520
TLE1,gene-Smp_150080
TLE1,gene-Smp_163780
TLE2,gene-Smp_150080
TLE2,gene-Smp_163780
TLE4,gene-Smp_150080
TLE4,gene-Smp_163780
TLK1,gene-Smp_077180
TLK2,gene-Smp_077180
TONSL,gene-Smp_136530
TONSL,gene-Smp_104790
TONSL,gene-Smp_037400
TP53BP1,gene-Smp_138610
TRA2B,gene-Smp_032320.1
TRIM24,gene-Smp_164080
TRIM24,gene-Smp_131550
TRIM24,gene-Smp_147520
TRIM28,gene-Smp_131550
TRIM28,gene-Smp_147520
TRIM28,gene-Smp_005020
TRIM33,gene-Smp_164080
TRIM33,gene-Smp_131550
TRIM33,gene-Smp_147520
TRIM33,gene-Smp_005020
TRRAP,gene-Smp_162340
TRRAP,gene-Smp_162340
TSSK6,gene-Smp_077180
TTK,gene-Smp_077180
TYW5,gene-Smp_128500
U2AF2,gene-Smp_032320.1
UBE2A,gene-Smp_103710
UBE2B,gene-Smp_103710
UBE2D1,gene-Smp_103710
UBE2D3,gene-Smp_103710
UBE2E1,gene-Smp_103710
UBE2H,gene-Smp_103710
UBE2N,gene-Smp_103710
UBE2T,gene-Smp_103710
UBN1,gene-Smp_167920
UBN1,gene-Smp_167920
UBR2,gene-Smp_176060
UBR2,gene-Smp_138450
UBR5,gene-Smp_150360
UBR5,gene-Smp_165260
UBR5,gene-Smp_024140.1
UBR5,gene-Smp_138450
UBR7,gene-Smp_138450
UCHL5,gene-Smp_168800.1
USP12,gene-Smp_131570
USP16,gene-Smp_131570
USP16,gene-Smp_017890
USP17L2,gene-Smp_009310.1
USP17L2,gene-Smp_131570
USP21,gene-Smp_131570
USP22,gene-Smp_131570
USP22,gene-Smp_017890
USP3,gene-Smp_131570
USP3,gene-Smp_017890
USP36,gene-Smp_131570
USP44,gene-Smp_131570
USP44,gene-Smp_017890
USP46,gene-Smp_131570
USP49,gene-Smp_131570
USP49,gene-Smp_017890
USP7,gene-Smp_147520
USP7,gene-Smp_131570
USP7,gene-Smp_089180
USP7,gene-Smp_089180
UTY,gene-Smp_132170
UTY,gene-Smp_160270
UTY,gene-Smp_064860
UTY,gene-Smp_139760
VIRMA,gene-Smp_153720
VPS72,gene-Smp_018030
VPS72,gene-Smp_018030
VRK1,gene-Smp_077180
WAC,gene-Smp_162890
WDR5,gene-Smp_163780
WDR77,gene-Smp_163780
WDR82,gene-Smp_163780
WHSC1,gene-Smp_148110
WHSC1,gene-Smp_131550
WHSC1,gene-Smp_041750
WHSC1,gene-Smp_149380
WSB2,gene-Smp_210730
WSB2,gene-Smp_163780
WTAP,gene-Smp_052750
YAF2,gene-Smp_126850.1
YEATS2,gene-Smp_153560
YEATS4,gene-Smp_153560
YTHDC1,gene-Smp_040460
YWHAB,gene-Smp_034840.1
YWHAE,gene-Smp_034840.1
YWHAZ,gene-Smp_034840.1
ZBTB16,gene-Smp_077440
ZBTB16,gene-Smp_155070
ZBTB16,gene-Smp_155070
ZBTB16,gene-Smp_155070
ZBTB16,gene-Smp_155070
ZBTB33,gene-Smp_077440
ZBTB33,gene-Smp_155070
ZBTB7A,gene-Smp_077440
ZBTB7A,gene-Smp_155070
ZBTB7C,gene-Smp_077440
ZBTB7C,gene-Smp_155070
ZC3H13,gene-Smp_017080.1
ZCWPW1,gene-Smp_041750
ZCWPW1,gene-Smp_055720.1
ZMYND11,gene-Smp_164080
ZMYND11,gene-Smp_041750
ZNF217,gene-Smp_155070
ZNF217,gene-Smp_155070
ZNF217,gene-Smp_155070
ZNF516,gene-Smp_155070
ZNF516,gene-Smp_155070
ZNF516,gene-Smp_155070
ZNF532,gene-Smp_155070
ZNF541,gene-Smp_064650
ZNF541,gene-Smp_155070
ZNF541,gene-Smp_155070
ZNF592,gene-Smp_155070
ZNF687,gene-Smp_155070
ZNF687,gene-Smp_155070
ZNHIT1,gene-Smp_080840
ZZZ3,gene-Smp_064650
ZZZ3,gene-Smp_171440
