Family,Gene_ID
PTBP1,gene-KSF78_0004605
PTBP1,gene-KSF78_0005505
PTBP1,gene-KSF78_0004605
PUF60,gene-KSF78_0005505
RAD51,gene-KSF78_0003097
RAD51,gene-KSF78_0006396
RAD54B,gene-KSF78_0005543
RAD54B,gene-KSF78_0005543
RAD54L,gene-KSF78_0005543
RAD54L,gene-KSF78_0004072
RAD54L,gene-KSF78_0005543
RAD54L2,gene-KSF78_0005543
RAD54L2,gene-KSF78_0005543
RAI1,gene-KSF78_0005046
RARA,gene-KSF78_0005030
RARA,gene-KSF78_0005030
RBBP4,gene-KSF78_0008469
RBBP4,gene-KSF78_0005545
RBBP5,gene-KSF78_0005545
RBBP7,gene-KSF78_0008469
RBBP7,gene-KSF78_0005545
RBM11,gene-KSF78_0005505
RBM15,gene-KSF78_0005505
RBM15,gene-KSF78_0005399
RBM15B,gene-KSF78_0005505
RBM15B,gene-KSF78_0005399
RBM17,gene-KSF78_0005378
RBM17,gene-KSF78_0005505
RBM24,gene-KSF78_0005505
RBM25,gene-KSF78_0007820
RBM25,gene-KSF78_0005505
RBM4,gene-KSF78_0005505
RBM4,gene-KSF78_0004554
RBM5,gene-KSF78_0005378
RBM5,gene-KSF78_0005379
RBM5,gene-KSF78_0005505
RBM5,gene-KSF78_0005018
RBM7,gene-KSF78_0005505
RBM8A,gene-KSF78_0005505
RBX1,gene-KSF78_0005449
RCC1,gene-KSF78_0004762
RCOR1,gene-KSF78_0002788
RCOR1,gene-KSF78_0005142
RCOR3,gene-KSF78_0002788
RCOR3,gene-KSF78_0005142
REST,gene-KSF78_0005440
REST,gene-KSF78_0005440
RING1,gene-KSF78_0005518
RLIM,gene-KSF78_0005473
RMI1,gene-KSF78_0002145
RNF168,gene-KSF78_0005473
RNF2,gene-KSF78_0005518
RNF20,gene-KSF78_0005518
RNF40,gene-KSF78_0005518
RNF8,gene-KSF78_0004653
RNF8,gene-KSF78_0005473
RNPS1,gene-KSF78_0005505
RPS6KA3,gene-KSF78_0005539
RPS6KA3,gene-KSF78_0005461
RPS6KA4,gene-KSF78_0005539
RPS6KA4,gene-KSF78_0005461
RPS6KA5,gene-KSF78_0005539
RPS6KA5,gene-KSF78_0005461
RPUSD3,gene-KSF78_0005330
RRP8,gene-KSF78_0005335
RUVBL1,gene-KSF78_0005392
RUVBL2,gene-KSF78_0005392
RYBP,gene-KSF78_0005018
SAP18,gene-KSF78_0009033
SATB1,gene-KSF78_0004843
SATB1,gene-KSF78_0005568
SATB2,gene-KSF78_0004843
SATB2,gene-KSF78_0005568
SCMH1,gene-KSF78_0005270
SCMH1,gene-KSF78_0005270
SCMH1,gene-KSF78_0004876
SCML2,gene-KSF78_0005270
SCML2,gene-KSF78_0005270
SCML2,gene-KSF78_0004876
SCML4,gene-KSF78_0005270
SCML4,gene-KSF78_0004876
SENP1,gene-KSF78_0004791
SENP3,gene-KSF78_0004791
SET,gene-KSF78_0005438
SETD1A,gene-KSF78_0001136
SETD1A,gene-KSF78_0005505
SETD1A,gene-KSF78_0005524
SETD1B,gene-KSF78_0001136
SETD1B,gene-KSF78_0005505
SETD1B,gene-KSF78_0005524
SETD2,gene-KSF78_0005524
SETD2,gene-KSF78_0003166
SETD2,gene-KSF78_0008443
SETD3,gene-KSF78_0007257
SETD3,gene-KSF78_0005524
SETD5,gene-KSF78_0005524
SETD6,gene-KSF78_0007257
SETD6,gene-KSF78_0005524
SETD7,gene-KSF78_0003923
SETD7,gene-KSF78_0005524
SETD8,gene-KSF78_0005524
SETDB1,gene-KSF78_0004635
SETDB1,gene-KSF78_0006580
SETDB1,gene-KSF78_0005524
SETDB2,gene-KSF78_0004635
SETDB2,gene-KSF78_0006580
SETDB2,gene-KSF78_0005524
SF3B1,gene-KSF78_0007250
SF3B3,gene-KSF78_0006566
SF3B3,gene-KSF78_0006566
SFMBT1,gene-KSF78_0005270
SFMBT1,gene-KSF78_0005270
SFMBT1,gene-KSF78_0004876
SFMBT2,gene-KSF78_0005270
SFMBT2,gene-KSF78_0005270
SFMBT2,gene-KSF78_0004876
SFSWAP,gene-KSF78_0006268
SFSWAP,gene-KSF78_0006268
SHPRH,gene-KSF78_0005543
SHPRH,gene-KSF78_0006860
SHPRH,gene-KSF78_0005543
SHPRH,gene-KSF78_0005473
SIN3A,gene-KSF78_0007102
SIN3A,gene-KSF78_0007102
SIN3B,gene-KSF78_0007102
SIN3B,gene-KSF78_0007102
SIRT1,gene-KSF78_0006532
SIRT2,gene-KSF78_0006532
SIRT6,gene-KSF78_0006532
SIRT7,gene-KSF78_0006532
SKP1,gene-KSF78_0005251
SKP1,gene-KSF78_0005251
SLU7,gene-KSF78_0000980
SMARCA1,gene-KSF78_0002016
SMARCA1,gene-KSF78_0006184
SMARCA1,gene-KSF78_0005543
SMARCA1,gene-KSF78_0006184
SMARCA1,gene-KSF78_0005543
SMARCA2,gene-KSF78_0004220
SMARCA2,gene-KSF78_0005266
SMARCA2,gene-KSF78_0005898
SMARCA2,gene-KSF78_0005543
SMARCA2,gene-KSF78_0004736
SMARCA2,gene-KSF78_0005543
SMARCA2,gene-KSF78_0003116
SMARCA4,gene-KSF78_0004220
SMARCA4,gene-KSF78_0005266
SMARCA4,gene-KSF78_0005898
SMARCA4,gene-KSF78_0005543
SMARCA4,gene-KSF78_0004736
SMARCA4,gene-KSF78_0005543
SMARCA4,gene-KSF78_0003116
SMARCA5,gene-KSF78_0002016
SMARCA5,gene-KSF78_0006184
SMARCA5,gene-KSF78_0005543
SMARCA5,gene-KSF78_0006184
SMARCA5,gene-KSF78_0005543
SMARCAD1,gene-KSF78_0005543
SMARCAD1,gene-KSF78_0005543
SMARCAL1,gene-KSF78_0006912
SMARCAL1,gene-KSF78_0005543
SMARCAL1,gene-KSF78_0005543
SMARCB1,gene-KSF78_0008955
SMARCC1,gene-KSF78_0005142
SMARCC1,gene-KSF78_0002568
SMARCC2,gene-KSF78_0005142
SMARCC2,gene-KSF78_0002568
SMARCD1,gene-KSF78_0002774
SMARCD2,gene-KSF78_0002774
SMARCD3,gene-KSF78_0002774
SMARCE1,gene-KSF78_0005559
SMEK1,gene-KSF78_0008193
SMEK2,gene-KSF78_0008193
SMYD1,gene-KSF78_0005524
SMYD1,gene-KSF78_0008150
SMYD2,gene-KSF78_0005524
SMYD2,gene-KSF78_0008150
SMYD3,gene-KSF78_0005524
SMYD3,gene-KSF78_0008150
SMYD4,gene-KSF78_0005524
SMYD4,gene-KSF78_0005260
SMYD4,gene-KSF78_0008150
SNAI2,gene-KSF78_0005440
SNAI2,gene-KSF78_0005440
SNAI2,gene-KSF78_0005440
SP1,gene-KSF78_0005440
SP1,gene-KSF78_0005440
SPEN,gene-KSF78_0005505
SPEN,gene-KSF78_0005410
SPEN,gene-KSF78_0005399
SPOP,gene-KSF78_0005040
SPOP,gene-KSF78_0006711
SRCAP,gene-KSF78_0005898
SRCAP,gene-KSF78_0005543
SRCAP,gene-KSF78_0005543
SRSF1,gene-KSF78_0005505
SRSF10,gene-KSF78_0005505
SRSF12,gene-KSF78_0005505
SRSF3,gene-KSF78_0005505
SRSF6,gene-KSF78_0005505
SS18L1,gene-KSF78_0003134
SS18L2,gene-KSF78_0003134
SSRP1,gene-KSF78_0005559
SSRP1,gene-KSF78_0005776
SSRP1,gene-KSF78_0005776
STK4,gene-KSF78_0004360
STK4,gene-KSF78_0005539
SUDS3,gene-KSF78_0004593
SUPT16H,gene-KSF78_0008721
SUPT16H,gene-KSF78_0005117
SUPT16H,gene-KSF78_0005776
SUPT16H,gene-KSF78_0008721
SUPT3H,gene-KSF78_0003014
SUPT7L,gene-KSF78_0003627
SUV39H1,gene-KSF78_0005240
SUV39H1,gene-KSF78_0006580
SUV39H1,gene-KSF78_0005524
SUV39H2,gene-KSF78_0005240
SUV39H2,gene-KSF78_0006580
SUV39H2,gene-KSF78_0005524
SUV420H1,gene-KSF78_0005524
SUV420H2,gene-KSF78_0005524
SUZ12,gene-KSF78_0004625
SYNCRIP,gene-KSF78_0005505
TADA2A,gene-KSF78_0005142
TADA2A,gene-KSF78_0002568
TADA2B,gene-KSF78_0005142
TADA2B,gene-KSF78_0005138
TADA3,gene-KSF78_0004662
TAF1,gene-KSF78_0005266
TAF1,gene-KSF78_0005266
TAF1,gene-KSF78_0005266
TAF1,gene-KSF78_0005266
TAF10,gene-KSF78_0003680
TAF12,gene-KSF78_0005904
TAF1L,gene-KSF78_0005266
TAF1L,gene-KSF78_0005266
TAF1L,gene-KSF78_0005266
TAF1L,gene-KSF78_0005266
TAF3,gene-KSF78_0003627
TAF3,gene-KSF78_0005046
TAF4,gene-KSF78_0004216
TAF4,gene-KSF78_0004216
TAF5,gene-KSF78_0001494
TAF5,gene-KSF78_0005545
TAF5L,gene-KSF78_0001494
TAF5L,gene-KSF78_0005545
TAF6,gene-KSF78_0003857
TAF6,gene-KSF78_0003857
TAF6L,gene-KSF78_0003857
TAF6L,gene-KSF78_0003857
TAF7,gene-KSF78_0008622
TAF8,gene-KSF78_0003627
TAF8,gene-KSF78_0003627
TAF9,gene-KSF78_0006964
TAF9B,gene-KSF78_0006964
TDG,gene-KSF78_0006608
TDRD3,gene-KSF78_0004686
TDRD3,gene-KSF78_0005550
TDRKH,gene-KSF78_0004706
TDRKH,gene-KSF78_0004686
TFDP1,gene-KSF78_0003634
TFDP1,gene-KSF78_0003634
TLE1,gene-KSF78_0005377
TLE1,gene-KSF78_0005545
TLE2,gene-KSF78_0005377
TLE2,gene-KSF78_0005545
TLE4,gene-KSF78_0005377
TLE4,gene-KSF78_0005545
TLK1,gene-KSF78_0005539
TLK2,gene-KSF78_0005539
TONSL,gene-KSF78_0005530
TONSL,gene-KSF78_0005413
TONSL,gene-KSF78_0005260
TP53BP1,gene-KSF78_0002796
TRA2B,gene-KSF78_0005505
TRIM24,gene-KSF78_0005266
TRIM24,gene-KSF78_0005046
TRIM24,gene-KSF78_0003421
TRIM28,gene-KSF78_0005046
TRIM28,gene-KSF78_0003421
TRIM28,gene-KSF78_0005518
TRIM33,gene-KSF78_0005266
TRIM33,gene-KSF78_0005046
TRIM33,gene-KSF78_0003421
TRIM33,gene-KSF78_0005473
TRRAP,gene-KSF78_0004211
TRRAP,gene-KSF78_0004710
TRUB2,gene-KSF78_0004330
TSSK6,gene-KSF78_0005539
TTK,gene-KSF78_0005539
TYW5,gene-KSF78_0006228
U2AF2,gene-KSF78_0005505
UBE2A,gene-KSF78_0005300
UBE2B,gene-KSF78_0005300
UBE2D1,gene-KSF78_0005300
UBE2D3,gene-KSF78_0005300
UBE2E1,gene-KSF78_0005300
UBE2H,gene-KSF78_0005300
UBE2N,gene-KSF78_0005300
UBE2T,gene-KSF78_0005300
UBN1,gene-KSF78_0004928
UBN1,gene-KSF78_0004896
UBR2,gene-KSF78_0004393
UBR2,gene-KSF78_0005102
UBR5,gene-KSF78_0001160
UBR5,gene-KSF78_0004997
UBR5,gene-KSF78_0004157
UBR5,gene-KSF78_0005102
UBR7,gene-KSF78_0005102
UCHL5,gene-KSF78_0005343
USP11,gene-KSF78_0007323
USP11,gene-KSF78_0005397
USP11,gene-KSF78_0002204
USP12,gene-KSF78_0005397
USP15,gene-KSF78_0007323
USP15,gene-KSF78_0005397
USP15,gene-KSF78_0005887
USP15,gene-KSF78_0002204
USP16,gene-KSF78_0005397
USP16,gene-KSF78_0005397
USP17L2,gene-KSF78_0008032
USP17L2,gene-KSF78_0005397
USP21,gene-KSF78_0005397
USP22,gene-KSF78_0005397
USP22,gene-KSF78_0005397
USP3,gene-KSF78_0005397
USP3,gene-KSF78_0005397
USP36,gene-KSF78_0005397
USP44,gene-KSF78_0005397
USP44,gene-KSF78_0005397
USP46,gene-KSF78_0005397
USP49,gene-KSF78_0005397
USP49,gene-KSF78_0005397
USP7,gene-KSF78_0006711
USP7,gene-KSF78_0005397
USP7,gene-KSF78_0005887
USP7,gene-KSF78_0005887
UTY,gene-KSF78_0004906
UTY,gene-KSF78_0005260
UTY,gene-KSF78_0005171
UTY,gene-KSF78_0005260
VIRMA,gene-KSF78_0003541
VPS72,gene-KSF78_0003364
VPS72,gene-KSF78_0003364
VRK1,gene-KSF78_0005539
WAC,gene-KSF78_0008443
WDR5,gene-KSF78_0005545
WDR77,gene-KSF78_0005545
WDR82,gene-KSF78_0005545
WHSC1,gene-KSF78_0005559
WHSC1,gene-KSF78_0005046
WHSC1,gene-KSF78_0004687
WHSC1,gene-KSF78_0005524
WSB2,gene-KSF78_0006877
WSB2,gene-KSF78_0005545
WTAP,gene-KSF78_0008157
YAF2,gene-KSF78_0005018
YEATS2,gene-KSF78_0005166
YEATS4,gene-KSF78_0005166
YTHDC1,gene-KSF78_0004002
YWHAB,gene-KSF78_0006985
YWHAE,gene-KSF78_0006985
YWHAZ,gene-KSF78_0006985
ZBTB16,gene-KSF78_0005040
ZBTB16,gene-KSF78_0005440
ZBTB16,gene-KSF78_0005440
ZBTB16,gene-KSF78_0005440
ZBTB16,gene-KSF78_0005440
ZBTB33,gene-KSF78_0005040
ZBTB33,gene-KSF78_0005440
ZBTB7A,gene-KSF78_0005040
ZBTB7A,gene-KSF78_0005440
ZBTB7C,gene-KSF78_0005040
ZBTB7C,gene-KSF78_0005440
ZC3H13,gene-KSF78_0005391
ZCWPW1,gene-KSF78_0004687
ZCWPW1,gene-KSF78_0006621
ZMYND11,gene-KSF78_0005266
ZMYND11,gene-KSF78_0004687
ZNF217,gene-KSF78_0005440
ZNF217,gene-KSF78_0005440
ZNF217,gene-KSF78_0005440
ZNF516,gene-KSF78_0005440
ZNF516,gene-KSF78_0005440
ZNF516,gene-KSF78_0005440
ZNF532,gene-KSF78_0005440
ZNF541,gene-KSF78_0002788
ZNF541,gene-KSF78_0005440
ZNF541,gene-KSF78_0005440
ZNF592,gene-KSF78_0005440
ZNF687,gene-KSF78_0005440
ZNF687,gene-KSF78_0005440
ZNHIT1,gene-KSF78_0004656
ZZZ3,gene-KSF78_0005142
ZZZ3,gene-KSF78_0005138
